year,state_abbv,district_id,dem,winning_party,dem_last_name,rep_last_name,dem_margin,lag_dem_margin_lean,lag_dem_margin_lean_2,year_pvi_coef,pvi
1984,NJ,NJ.2,0.6478,D,BRADLEY,MOCHARY,0.2956000000000001,-0.04504882461155357,-0.04474698355485882,0.7297393634041408,-0.044967248855420486
1984,NM,NM.2,0.281,R,PRATT,DOMENICI,-0.43799999999999994,-0.09504882461155356,-0.04764698355485882,0.7297393634041408,-0.08223797287175551
1984,OK,OK.2,0.7635,D,BOREN,CROZIER,0.5269999999999999,-0.1642488246115536,-0.03504698355485882,0.7297393634041408,-0.12933065279821426
1984,OR,OR.2,0.3345,R,HENDRIKSEN,HATFIELD,-0.33099999999999996,-0.007948824611553579,-0.024446983554858824,0.7297393634041408,-0.01240762755023092
1984,RI,RI.2,0.7266,D,PELL,LEONARD,0.45320000000000005,0.22645117538844645,0.09065301644514118,0.7297393634041408,0.1897502785038831
1984,SC,SC.2,0.3225,R,PURVIS,THURMOND,-0.355,0.09045117538844642,0.10855301644514118,0.7297393634041408,0.0953433904759858
1984,SD,SD.2,0.2551,R,CUNNINGHAM,PRESSLER,-0.4898,-0.20954882461155355,-0.03764698355485882,0.7297393634041408,-0.16309052361557103
1984,TN,TN.2,0.6424,D,GORE,ASHE,0.28479999999999994,0.10015117538844642,0.10875301644514118,0.7297393634041408,0.10247591442832514
1984,TX,TX.2,0.4145,R,DOGGETT,GRAMM,-0.17100000000000004,-0.040148824611553585,0.009253016445141177,0.7297393634041408,-0.026797451598563803
1984,VA,VA.2,0.2995,R,HARRISON,WARNER,-0.401,-0.03314882461155358,-0.03644698355485883,0.7297393634041408,-0.034040187147165585
1984,WV,WV.2,0.5206,D,ROCKEFELLER IV,RAESE,0.0411999999999999,0.15055117538844642,0.13865301644514116,0.7297393634041408,0.14733557137811004
1984,WY,WY.2,0.2168,R,RYAN,SIMPSON,-0.5664,-0.27954882461155356,-0.21944698355485884,0.7297393634041408,-0.2633056627869881
1986,AK,AK.3,0.4494,R,OLDS,MURKOWSKI,-0.10119999999999996,-0.24284882461155355,-0.26054698355485884,0.7248683847738897,-0.24771814766815356
1986,AL,AL.3,0.5028,D,SHELBY,DENTON,0.005600000000000049,0.08965117538844643,0.11055301644514118,0.7248683847738897,0.09540193267957428
1986,AR,AR.3,0.6228,D,BUMPERS,HUTCHINSON,0.24560000000000004,0.09675117538844642,0.27825301644514117,0.7248683847738897,0.1466880700848876
1986,AZ,AZ.3,0.3952,R,KIMBALL,MCCAIN,-0.2096,-0.2610488246115536,-0.19504698355485883,0.7248683847738897,-0.24288963147372816
1986,CA,CA.3,0.5073,D,CRANSTON,ZSCHAU,0.014599999999999946,-0.08614882461155357,-0.041146983554858824,0.7248683847738897,-0.07376739539347646
1986,CO,CO.3,0.5079,D,WIRTH,KRAMER,0.015800000000000036,-0.1754488246115536,-0.14094698355485882,0.7248683847738897,-0.1659562773533506
1986,CT,CT.3,0.6502,D,DODD,EDDY,0.3004,-0.007948824611553579,-0.07494698355485882,0.7248683847738897,-0.026382136298800818
1986,FL,FL.3,0.5474,D,GRAHAM,HAWKINS,0.0948,-0.07784882461155357,0.030853016445141178,0.7248683847738897,-0.04794151150357323
1986,GA,GA.3,0.5092,D,FOWLER,MATTINGLY,0.018399999999999972,0.25635117538844643,0.31605301644514117,0.7248683847738897,0.27277703935034736
1986,HI,HI.3,0.7357,D,INOUYE,HUTCHINSON,0.47140000000000004,0.12485117538844642,0.0029530164451411767,0.7248683847738897,0.09131313802528572
1986,IA,IA.3,0.3371,R,ROEHRICK,GRASSLEY,-0.3258,-0.03814882461155358,-0.03304698355485883,0.7248683847738897,-0.03674514684099827
1986,ID,ID.3,0.4844,R,EVANS,SYMMS,-0.031200000000000006,-0.34714882461155355,-0.25744698355485884,0.7248683847738897,-0.32246901219286933
1986,IL,IL.3,0.6587,D,DIXON,KOEHLER,0.3173999999999999,0.016351175388446423,-0.042846983554858824,0.7248683847738897,6.389029996284323e-5
1986,IN,IN.3,0.3887,R,LONG,QUAYLE,-0.22260000000000002,-0.09274882461155357,-0.09974698355485882,0.7248683847738897,-0.09467423938523419
1986,KS,KS.3,0.2995,R,MACDONALD,DOLE,-0.401,-0.1663488246115536,-0.10024698355485882,0.7248683847738897,-0.14816211831220555
1986,KY,KY.3,0.744,D,FORD,ANDREWS,0.488,0.08885117538844642,0.050353016445141174,0.7248683847738897,0.07825911473514333
1986,LA,LA.3,0.5282,D,BREAUX,MOORE,0.056400000000000006,0.046951175388446426,0.03645301644514118,0.7248683847738897,0.044062799961474414
1986,MD,MD.3,0.6069,D,MIKULSKI,CHAVEZ,0.2138,0.1355511753884464,0.03795301644514117,0.7248683847738897,0.1086988362752802
1986,MO,MO.3,0.4736,R,WOODS,BOND,-0.05279999999999996,0.03185117538844642,0.014053016445141175,0.7248683847738897,0.026954339170323808
1986,NC,NC.3,0.5088,D,SANFORD,BROYHILL,0.01760000000000006,0.08115117538844643,0.08835301644514118,0.7248683847738897,0.08313262955097657
1986,ND,ND.3,0.5037,D,CONRAD,ANDREWS,0.007400000000000073,-0.31644882461155355,-0.08354698355485882,0.7248683847738897,-0.2523701648924903
1986,NH,NH.3,0.3396,R,PEABODY,RUDMAN,-0.3208,-0.23824882461155356,-0.13754698355485884,0.7248683847738897,-0.2105425644253821
1986,NV,NV.3,0.529,D,REID,SANTINI,0.05800000000000005,-0.2953488246115536,-0.06814698355485882,0.7248683847738897,-0.23283841509927916
1986,NY,NY.3,0.4202,R,GREEN,D'AMATO,-0.15959999999999996,0.12005117538844642,0.04615301644514118,0.7248683847738897,0.09971945555613902
1986,OH,OH.3,0.6245,D,GLENN,KINDNESS,0.2490000000000001,-0.011548824611553571,-0.020446983554858824,0.7248683847738897,-0.013996989454163803
1986,OK,OK.3,0.4479,R,JONES,NICKLES,-0.10419999999999996,-0.1642488246115536,-0.03504698355485882,0.7248683847738897,-0.12870131339143798
1986,OR,OR.3,0.3641,R,BAUMAN,PACKWOOD,-0.27180000000000004,-0.007948824611553579,-0.024446983554858824,0.7248683847738897,-0.012487989729882248
1986,PA,PA.3,0.4317,R,EDGAR,SPECTER,-0.13660000000000005,0.02595117538844642,0.004353016445141175,0.7248683847738897,0.020008839032464587
1986,SC,SC.3,0.6391,D,HOLLINGS,MCMASTER,0.2782,0.09045117538844642,0.10855301644514118,0.7248683847738897,0.09543156415694118
1986,SD,SD.3,0.516,D,DASCHLE,ABDNOR,0.03200000000000003,-0.20954882461155355,-0.03764698355485882,0.7248683847738897,-0.16225319342128305
1986,UT,UT.3,0.2686,R,OLIVER,GARN,-0.4628,-0.4561488246115536,-0.3223469835548588,0.7248683847738897,-0.4193357079613979
1986,VT,VT.3,0.6467,D,LEAHY,SNELLING,0.2934000000000001,0.03135117538844642,-0.14954698355485882,0.7248683847738897,-0.018419627273054778
1986,WA,WA.3,0.51,D,ADAMS,GORTON,0.020000000000000018,-0.03874882461155357,-0.06314698355485882,0.7248683847738897,-0.04546152949016852
1986,WI,WI.3,0.4823,R,GARVEY,KASTEN,-0.03539999999999999,0.05135117538844643,-0.005546983554858824,0.7248683847738897,0.035696693014982905
1988,AZ,AZ.1,0.5801,D,DECONCINI,DEGREEN,0.1601999999999999,-0.15983297615950603,-0.2610488246115536,0.7199974061436387,-0.18817367626545173
1988,CA,CA.1,0.4546,R,MCCARTHY,WILSON,-0.09079999999999999,0.01796702384049395,-0.08614882461155357,0.7199974061436387,-0.01118568378763517
1988,CT,CT.1,0.5037,D,LIEBERMAN,WEICKER,0.007400000000000073,-0.03753297615950604,-0.007948824611553579,0.7199974061436387,-0.02924933698903967
1988,DE,DE.1,0.3794,R,WOO,ROTH,-0.24119999999999997,-0.01663297615950604,0.07785117538844642,0.7199974061436387,0.00982283135223818
1988,FL,FL.1,0.4958,R,MACKAY,MACK,-0.008399999999999963,-0.12413297615950603,-0.07784882461155357,0.7199974061436387,-0.11117329367163842
1988,HI,HI.1,0.7873,D,MATSUNAGA,HUSTACE,0.5746,0.06836702384049397,0.12485117538844642,0.7199974061436387,0.08418273278569646
1988,IN,IN.1,0.3186,R,WICKES,LUGAR,-0.3628,-0.059032976159506034,-0.09274882461155357,0.7199974061436387,-0.06847350118014732
1988,MA,MA.1,0.6569,D,KENNEDY,MALONE,0.3138000000000001,0.15446702384049396,0.10135117538844643,0.7199974061436387,0.13959444849903926
1988,MD,MD.1,0.618,D,SARBANES,KEYES,0.236,0.12726702384049396,0.1355511753884464,0.7199974061436387,0.12958660776181985
1988,ME,ME.1,0.8129,D,MITCHELL,WYMAN,0.6257999999999999,-0.038932976159506055,0.06495117538844643,0.7199974061436387,-0.00984514426551203
1988,MI,MI.1,0.6109,D,RIEGLE,DUNN,0.2218,-0.008432976159506028,0.03225117538844642,0.7199974061436387,0.002958691802765953
1988,MN,MN.1,0.4214,R,HUMPHREY,DURENBERGER,-0.1572,0.18426702384049395,0.14745117538844643,0.7199974061436387,0.17395849077889797
1988,MO,MO.1,0.3193,R,NIXON,DANFORTH,-0.36140000000000005,-0.018032976159506053,0.03185117538844642,0.7199974061436387,-0.0040652843337555394
1988,MS,MS.1,0.4609,R,DOWDY,LOTT,-0.07820000000000005,-0.06383297615950603,0.08955117538844642,0.7199974061436387,-0.020885015869622135
1988,MT,MT.1,0.4813,R,MELCHER,BURNS,-0.03739999999999999,-0.04353297615950605,-0.17014882461155356,0.7199974061436387,-0.07898574214940329
1988,ND,ND.1,0.6035,D,BURDICK,STRINDEN,0.20700000000000007,-0.13223297615950602,-0.31644882461155355,0.7199974061436387,-0.18381389155552968
1988,NE,NE.1,0.5765,D,KERREY,KARNES,0.15300000000000002,-0.23763297615950602,-0.32844882461155356,0.7199974061436387,-0.2630616492893455
1988,NJ,NJ.1,0.5424,D,LAUTENBERG,DAWKINS,0.08479999999999999,-0.027932976159506046,-0.04504882461155357,0.7199974061436387,-0.03272545812213174
1988,NM,NM.1,0.6331,D,BINGAMAN,VALENTINE,0.2662,-0.02453297615950603,-0.09504882461155356,0.7199974061436387,-0.04427759663406142
1988,NV,NV.1,0.5211,D,BRYAN,HECHT,0.042200000000000015,-0.16383297615950604,-0.2953488246115536,0.7199974061436387,-0.2006577548592995
1988,NY,NY.1,0.6834,D,MOYNIHAN,MCMILLAN,0.3668,0.12366702384049397,0.12005117538844642,0.7199974061436387,0.12265457689492915
1988,OH,OH.1,0.5698,D,METZENBAUM,VOINOVICH,0.13959999999999995,-0.006932976159506055,-0.011548824611553571,0.7199974061436387,-0.008225425698927228
1988,PA,PA.1,0.3281,R,VIGNOLA,HEINZ,-0.3438,0.10846702384049396,0.02595117538844642,0.7199974061436387,0.08536237223966223
1988,RI,RI.1,0.4541,R,LICHT,CHAFEE,-0.09179999999999999,0.14586702384049396,0.22645117538844645,0.7199974061436387,0.16843079529763477
1988,TN,TN.1,0.6534,D,SASSER,ANDERSEN,0.30679999999999996,0.018867023840493963,0.10015117538844642,0.7199974061436387,0.04162679711333421
1988,TX,TX.1,0.5967,D,BENTSEN,BOULTER,0.19340000000000002,-0.09323297615950604,-0.040148824611553585,0.7199974061436387,-0.078369276033415175
1988,UT,UT.1,0.321,R,MOSS,HATCH,-0.358,-0.319932976159506,-0.4561488246115536,0.7199974061436387,-0.3580737670504244
1988,VA,VA.1,0.7129,D,ROBB,DAWKINS,0.42579999999999996,-0.07103297615950604,-0.03314882461155358,0.7199974061436387,-0.06042531546003187
1988,VT,VT.1,0.3045,R,GRAY,JEFFORDS,-0.391,0.009167023840493949,0.03135117538844642,0.7199974061436387,0.015378643816423255
1988,WA,WA.1,0.4891,R,LOWRY,GORTON,-0.02180000000000004,0.045567023840493964,-0.03874882461155357,0.7199974061436387,0.02195836757072079
1988,WI,WI.1,0.5227,D,KOHL,ENGELEITER,0.04540000000000011,0.09006702384049396,0.05135117538844643,0.7199974061436387,0.07922648585057086
1988,WV,WV.1,0.6477,D,BYRD,WOLFE,0.2954000000000001,0.07706702384049396,0.15055117538844642,0.7199974061436387,0.0976427768812546
1988,WY,WY.1,0.4963,R,VINICH,WALLOP,-0.007399999999999962,-0.24553297615950603,-0.27954882461155356,0.7199974061436387,-0.25505750195830423
1990,AK,AK.2,0.3271,R,BEASLEY,STEVENS,-0.3458,-0.19863297615950604,-0.24284882461155355,0.7151264275133876,-0.21122890286856744
1990,AL,AL.2,0.6057,D,HEFLIN,CABANISS,0.21140000000000003,-0.04283297615950604,0.08965117538844643,0.7151264275133876,-0.005091742610183064
1990,CO,CO.2,0.428,R,HEATH,BROWN,-0.14400000000000002,-0.10483297615950604,-0.1754488246115536,0.7151264275133876,-0.12494956518221403
1990,DE,DE.2,0.6363,D,BIDEN,BRADY,0.27259999999999995,-0.01663297615950604,0.07785117538844642,0.7151264275133876,0.010283061635325663
1990,HI,HI.1,0.5477,D,AKAKA,SAIKI,0.09539999999999993,0.06836702384049397,0.12485117538844642,0.7151264275133876,0.0844578658808344
1990,IA,IA.2,0.5453,D,HARKIN,TAUKE,0.09060000000000001,0.10796702384049396,-0.03814882461155358,0.7151264275133876,0.06634248009504673
1990,ID,ID.2,0.3871,R,TWILEGAR,CRAIG,-0.2258,-0.28303297615950607,-0.34714882461155355,0.7151264275133876,-0.3012978869610511
1990,IL,IL.2,0.6507,D,SIMON,MARTIN,0.3013999999999999,0.052967023840493954,0.016351175388446423,0.7151264275133876,0.04253613628233078
1990,IN,IN.3,0.4636,R,HILL,COATS,-0.07279999999999998,-0.059032976159506034,-0.09274882461155357,0.7151264275133876,-0.06863773035745804
1990,KS,KS.2,0.264,R,WILLIAMS,KASSEBAUM,-0.472,-0.15813297615950606,-0.1663488246115536,0.7151264275133876,-0.16047345425904944
1990,KY,KY.2,0.4781,R,SLOANE,MCCONNELL,-0.04379999999999995,-0.024832976159506054,0.08885117538844642,0.7151264275133876,0.0075526342270686095
1990,MA,MA.2,0.571,D,KERRY,RAPPAPORT,0.1419999999999999,0.15446702384049396,0.10135117538844643,0.7151264275133876,0.13933572233630168
1990,ME,ME.2,0.3865,R,ROLDE,COHEN,-0.22699999999999998,-0.038932976159506055,0.06495117538844643,0.7151264275133876,-0.009339126783300188
1990,MI,MI.2,0.5823,D,LEVIN,SCHUETTE,0.16460000000000008,-0.008432976159506028,0.03225117538844642,0.7151264275133876,0.003156863435545927
1990,MN,MN.2,0.5134,D,WELLSTONE,BOSCHWITZ,0.026799999999999935,0.18426702384049395,0.14745117538844643,0.7151264275133876,0.17377916156783346
1990,MT,MT.2,0.6987,D,BAUCUS,KOLSTAD,0.3974,-0.04353297615950605,-0.17014882461155356,0.7151264275133876,-0.07960248524146434
1990,NC,NC.2,0.4744,R,GANTT,HELMS,-0.05120000000000002,-0.05813297615950605,0.08115117538844643,0.7151264275133876,-0.018454602317274103
1990,NE,NE.2,0.5901,D,EXON,DAUB,0.18019999999999992,-0.23763297615950602,-0.32844882461155356,0.7151264275133876,-0.2635040113464436
1990,NH,NH.2,0.3248,R,DURKIN,SMITH,-0.35040000000000004,-0.19623297615950602,-0.23824882461155356,0.7151264275133876,-0.20820218100909693
1990,NJ,NJ.2,0.5155,D,BRADLEY,WHITMAN,0.030999999999999917,-0.027932976159506046,-0.04504882461155357,0.7151264275133876,-0.03280882905418028
1990,NM,NM.2,0.2705,R,BENAVIDES,DOMENICI,-0.45899999999999996,-0.02453297615950603,-0.09504882461155356,0.7151264275133876,-0.04462107782496537
1990,OK,OK.2,0.8318,D,BOREN,JONES,0.6636,-0.19973297615950603,-0.1642488246115536,0.7151264275133876,-0.18962447914138444
1990,OR,OR.2,0.4625,R,LONSDALE,HATFIELD,-0.07499999999999996,0.06036702384049396,-0.007948824611553579,0.7151264275133876,0.040905644034505174
1990,RI,RI.2,0.6183,D,PELL,SCHNEIDER,0.23659999999999992,0.14586702384049396,0.22645117538844645,0.7151264275133876,0.16882331897776176
1990,SC,SC.2,0.3362,R,CUNNINGHAM,THURMOND,-0.3276,-0.09993297615950603,0.09045117538844642,0.7151264275133876,-0.0456975627632082
1990,SD,SD.2,0.4625,R,MUENSTER,PRESSLER,-0.07499999999999996,-0.08353297615950606,-0.20954882461155355,0.7151264275133876,-0.11943156109797237
1990,TN,TN.2,0.6943,D,GORE,HAWKINS,0.38860000000000006,0.018867023840493963,0.10015117538844642,0.7151264275133876,0.042022730478502385
1990,TX,TX.2,0.3831,R,PARMER,GRAMM,-0.2338,-0.09323297615950604,-0.040148824611553585,0.7151264275133876,-0.07811070426562008
1990,WV,WV.2,0.6832,D,ROCKEFELLER IV,YODER,0.36640000000000006,0.07706702384049396,0.15055117538844642,0.7151264275133876,0.0980007166131068
1990,WY,WY.2,0.3606,R,HELLING,SIMPSON,-0.27880000000000005,-0.24553297615950603,-0.27954882461155356,0.7151264275133876,-0.255223192429204
1992,AK,AK.3,0.42,R,SMITH,MURKOWSKI,-0.16000000000000003,-0.16665089422265342,-0.19863297615950604,0.7102554488831365,-0.17591752819722953
1992,AL,AL.3,0.6621,D,SHELBY,SELLERS,0.32420000000000004,-0.11825089422265342,-0.04283297615950604,0.7102554488831365,-0.0963989634072784
1992,AR,AR.3,0.6018,D,BUMPERS,HUCKABEE,0.2036,-0.06715089422265344,-0.042132976159506036,0.7102554488831365,-0.05990208878356832
1992,AZ,AZ.3,0.3613,R,SARGENT,MCCAIN,-0.2774,-0.13825089422265344,-0.15983297615950603,0.7102554488831365,-0.14450418486561417
1992,CA,CA.1,0.5885,D,FEINSTEIN,SEYMOUR,0.17700000000000005,0.04054910577734657,0.01796702384049395,0.7102554488831365,0.034006070583268974
1992,CA,CA.3,0.527,D,BOXER,HERSCHENSOHN,0.05400000000000005,0.04054910577734657,0.01796702384049395,0.7102554488831365,0.034006070583268974
1992,CO,CO.3,0.548,D,CAMPBELL,CONSIDINE,0.09600000000000009,-0.0024508942226534325,-0.10483297615950604,0.7102554488831365,-0.03211554459585673
1992,CT,CT.3,0.6067,D,DODD,JOHNSON,0.21340000000000003,0.02504910577734657,-0.03753297615950604,0.7102554488831365,0.0069162885385944395
1992,FL,FL.3,0.6541,D,GRAHAM,GRANT,0.30820000000000003,-0.14835089422265343,-0.12413297615950603,0.7102554488831365,-0.14133388442446182
1992,GA,GA.3,0.4935,R,FOWLER,COVERDELL,-0.013000000000000012,-0.12745089422265343,-0.02153297615950603,0.7102554488831365,-0.09676175459821407
1992,HI,HI.3,0.6802,D,INOUYE,REED,0.36040000000000005,0.1727491057773466,0.06836702384049397,0.7102554488831365,0.14250496630190956
1992,IA,IA.3,0.281,R,LLOYD JONES,GRASSLEY,-0.43799999999999994,0.17964910577734655,0.10796702384049396,0.7102554488831365,0.15887961312343096
1992,ID,ID.3,0.4348,R,STALLINGS,KEMPTHORNE,-0.13039999999999996,-0.1891508942226534,-0.28303297615950607,0.7102554488831365,-0.2163527159113634
1992,IL,IL.3,0.553,D,MOSELEY BRAUN,WILLIAMSON,0.1060000000000001,0.055649105777346566,0.052967023840493954,0.7102554488831365,0.05487198715049456
1992,IN,IN.3,0.4152,R,HOGSETT,COATS,-0.16959999999999997,-0.12585089422265344,-0.059032976159506034,0.7102554488831365,-0.10649076654688343
1992,KS,KS.3,0.3311,R,O'DELL,DOLE,-0.3378,-0.057950894222653426,-0.15813297615950606,0.7102554488831365,-0.08697810658339963
1992,KY,KY.3,0.6371,D,FORD,WILLIAMS,0.2742,-0.040450894222653425,-0.024832976159506054,0.7102554488831365,-0.03592568756406683
1992,MD,MD.3,0.7102,D,MIKULSKI,KEYES,0.4204000000000001,0.04734910577734657,0.12726702384049396,0.7102554488831365,0.07050488707274749
1992,MO,MO.3,0.464,R,ROTHMAN SEROT,BOND,-0.07199999999999995,0.03674910577734657,-0.018032976159506053,0.7102554488831365,0.020876296037305977
1992,NC,NC.3,0.4792,R,SANFORD,FAIRCLOTH,-0.04159999999999997,-0.08655089422265344,-0.05813297615950605,0.7102554488831365,-0.078316957309771
1992,ND,ND.1,0.6516,D,CONRAD,DALRYMPLE,0.3031999999999999,-0.05525089422265342,-0.13223297615950602,0.7102554488831365,-0.07755603299748838
1992,ND,ND.3,0.6028,D,DORGAN,SYDNESS,0.2056,-0.05525089422265342,-0.13223297615950602,0.7102554488831365,-0.07755603299748838
1992,NH,NH.3,0.4849,R,RAUH,GREGG,-0.030200000000000005,-0.18805089422265342,-0.19623297615950602,0.7102554488831365,-0.19042160788064816
1992,NV,NV.3,0.5594,D,REID,DAHL,0.11880000000000002,-0.13975089422265344,-0.16383297615950604,0.7102554488831365,-0.1467285462434063
1992,NY,NY.3,0.4935,R,ABRAMS,D'AMATO,-0.013000000000000012,0.1450491057773466,0.12366702384049397,0.7102554488831365,0.13885376404460922
1992,OH,OH.3,0.5465,D,GLENN,DEWINE,0.09299999999999997,-0.03285089422265343,-0.006932976159506055,0.7102554488831365,-0.025341318687563147
1992,OK,OK.3,0.3948,R,LEWIS,NICKLES,-0.21040000000000003,-0.09115089422265343,-0.19973297615950603,0.7102554488831365,-0.12261196081278128
1992,OR,OR.3,0.4714,R,AUCOIN,PACKWOOD,-0.05720000000000003,0.12434910577734656,0.06036702384049396,0.7102554488831365,0.10581064616703081
1992,PA,PA.3,0.4855,R,YEAKEL,SPECTER,-0.029000000000000026,0.05324910577734657,0.10846702384049396,0.7102554488831365,0.06924819666016097
1992,SC,SC.3,0.5161,D,HOLLINGS,HARTNETT,0.032200000000000006,-0.16475089422265343,-0.09993297615950603,0.7102554488831365,-0.14597025564911714
1992,SD,SD.3,0.6663,D,DASCHLE,HAAR,0.3326,0.012849105777346576,-0.08353297615950606,0.7102554488831365,-0.015077077289155546
1992,UT,UT.3,0.4176,R,OWENS,BENNETT,-0.16479999999999995,-0.2711508942226534,-0.319932976159506,0.7102554488831365,-0.2852852366559928
1992,VT,VT.3,0.5555,D,LEAHY,DOUGLAS,0.11099999999999999,0.04104910577734657,0.009167023840493949,0.7102554488831365,0.031811446257882146
1992,WA,WA.3,0.5399,D,MURRAY,CHANDLER,0.0798000000000001,0.09284910577734656,0.045567023840493964,0.7102554488831365,0.07914938017068245
1992,WI,WI.3,0.5333,D,FEINGOLD,KASTEN,0.06659999999999999,0.11314910577734658,0.09006702384049396,0.7102554488831365,0.10646119830771056
1994,AZ,AZ.1,0.4241,R,COPPERSMITH,KYL,-0.15180000000000005,-0.13825089422265344,-0.15983297615950603,0.7053844702528855,-0.1446093107255249
1994,CA,CA.1,0.5104,D,FEINSTEIN,HUFFINGTON,0.02079999999999993,0.04054910577734657,0.01796702384049395,0.7053844702528855,0.033896073744727986
1994,CT,CT.1,0.6837,D,LIEBERMAN,LABRIOLA,0.36739999999999995,0.02504910577734657,-0.03753297615950604,0.7053844702528855,0.006611452554843415
1994,DE,DE.1,0.4322,R,OBERLY,ROTH,-0.13560000000000005,-0.04815089422265342,-0.01663297615950604,0.7053844702528855,-0.03886522609595311
1994,FL,FL.1,0.2948,R,RODHAM,MACK,-0.4104,-0.14835089422265343,-0.12413297615950603,0.7053844702528855,-0.14121591946310705
1994,HI,HI.1,0.748,D,AKAKA,HUSTACE,0.496,0.1727491057773466,0.06836702384049397,0.7053844702528855,0.14199652341141406
1994,IN,IN.1,0.3117,R,JONTZ,LUGAR,-0.37660000000000005,-0.12585089422265344,-0.059032976159506034,0.7053844702528855,-0.10616529789587997
1994,MA,MA.1,0.5861,D,KENNEDY,ROMNEY,0.1721999999999999,0.15634910577734656,0.15446702384049396,0.7053844702528855,0.15579461521049326
1994,MD,MD.1,0.591,D,SARBANES,BROCK,0.18199999999999994,0.04734910577734657,0.12726702384049396,0.7053844702528855,0.07089416554380723
1994,ME,ME.1,0.3764,R,ANDREWS,SNOWE,-0.24719999999999998,-0.03875089422265343,-0.038932976159506055,0.7053844702528855,-0.038804538388936646
1994,MI,MI.1,0.4518,R,CARR,ABRAHAM,-0.09640000000000004,-0.002950894222653433,-0.008432976159506028,0.7053844702528855,-0.004566000696596347
1994,MN,MN.1,0.4734,R,WYNIA,GRAMS,-0.053200000000000025,0.14764910577734658,0.18426702384049395,0.7053844702528855,0.15843731310575718
1994,MO,MO.1,0.3741,R,WHEAT,ASHCROFT,-0.2518,0.03674910577734657,-0.018032976159506053,0.7053844702528855,0.020609453686870904
1994,MS,MS.1,0.312,R,HARPER,LOTT,-0.376,-0.13375089422265343,-0.06383297615950603,0.7053844702528855,-0.11315198975366392
1994,MT,MT.1,0.3763,R,MUDD,BURNS,-0.24739999999999995,0.016849105777346572,-0.04353297615950605,0.7053844702528855,-9.403932797129328e-4
1994,ND,ND.1,0.5798,D,CONRAD,CLAYBURGH,0.15959999999999996,-0.05525089422265342,-0.13223297615950602,0.7053844702528855,-0.07793101107351502
1994,NE,NE.1,0.549,D,KERREY,STONEY,0.09800000000000009,-0.13445089422265344,-0.23763297615950602,0.7053844702528855,-0.16484993795288944
1994,NJ,NJ.1,0.5168,D,LAUTENBERG,HAYTAIAN,0.033600000000000074,-0.06135089422265344,-0.027932976159506046,0.7053844702528855,-0.051505456589433604
1994,NM,NM.1,0.5399,D,BINGAMAN,MCMILLAN,0.0798000000000001,0.02644910577734657,-0.02453297615950603,0.7053844702528855,0.011428992699909945
1994,NV,NV.1,0.554,D,BRYAN,FURMAN,0.1080000000000001,-0.13975089422265344,-0.16383297615950604,0.7053844702528855,-0.1468458495498927
1994,NY,NY.1,0.571,D,MOYNIHAN,CASTRO,0.1419999999999999,0.1450491057773466,0.12366702384049397,0.7053844702528855,0.13874961238042455
1994,OH,OH.1,0.4233,R,HYATT,DEWINE,-0.15339999999999998,-0.03285089422265343,-0.006932976159506055,0.7053844702528855,-0.025215073062536956
1994,OK,OK.2,0.4198,R,MCCURDY,INHOFE,-0.1604,-0.09115089422265343,-0.19973297615950603,0.7053844702528855,-0.12314086181352385
1994,PA,PA.1,0.4871,R,WOFFORD,SANTORUM,-0.025800000000000045,0.05324910577734657,0.10846702384049396,0.7053844702528855,0.0695171619590535
1994,RI,RI.1,0.3548,R,KUSHNER,CHAFEE,-0.2904,0.19424910577734655,0.14586702384049396,0.7053844702528855,0.17999499307725242
1994,TN,TN.1,0.4276,R,SASSER,FRIST,-0.14480000000000004,-0.08775089422265342,0.018867023840493963,0.7053844702528855,-0.05633959981194481
1994,TN,TN.2,0.3898,R,COOPER,THOMPSON,-0.22040000000000004,-0.08775089422265342,0.018867023840493963,0.7053844702528855,-0.05633959981194481
1994,TX,TX.1,0.3864,R,FISHER,HUTCHISON,-0.22719999999999996,-0.05025089422265344,-0.09323297615950604,0.7053844702528855,-0.06291408306211316
1994,UT,UT.1,0.2914,R,SHEA,HATCH,-0.4172,-0.2711508942226534,-0.319932976159506,0.7053844702528855,-0.28552285313464637
1994,VA,VA.1,0.5154,D,ROBB,NORTH,0.03079999999999994,-0.13055089422265342,-0.07103297615950604,0.7053844702528855,-0.1130159912630339
1994,VT,VT.1,0.4464,R,BACKUS,JEFFORDS,-0.10719999999999996,0.04104910577734657,0.009167023840493949,0.7053844702528855,0.03165614931807983
1994,WA,WA.1,0.4425,R,SIMS,GORTON,-0.11499999999999999,0.09284910577734656,0.045567023840493964,0.7053844702528855,0.07891907015997426
1994,WI,WI.1,0.5889,D,KOHL,WELCH,0.17779999999999996,0.11314910577734658,0.09006702384049396,0.7053844702528855,0.10634876597985445
1994,WV,WV.1,0.6901,D,BYRD,KLOS,0.3802000000000001,0.12414910577734657,0.07706702384049396,0.7053844702528855,0.11027799326592369
1994,WY,WY.1,0.4004,R,SULLIVAN,THOMAS,-0.19920000000000004,-0.15185089422265344,-0.24553297615950603,0.7053844702528855,-0.17945109042029184
1996,AK,AK.2,0.1188,R,OBERMEYER,STEVENS,-0.7624,-0.20391391676307374,-0.16665089422265342,0.7005134916226344,-0.19275414425085619
